nameWithOwner;tag;typeRelease;isFirstRow(bool);isNotaMax(bool);isLOCchanged(bool);isMetricChanged(bool);qtDias;porcValF(%);deltaLOC(qtd);deltaSLOC(qtd);deltaMIF(%);deltaMIT(%);deltaDiff(%);deltaEff(%);deltaTimeH(%);deltaBug(%);deltaFiles(qtd);totalFiles(qtd)
airbnb/knowledge-repo;v0.6.8;VR;0;0;0;0;1;95,8;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;72
airbnb/knowledge-repo;v0.6.9;VR;0;0;1;1;0;95,9;41;32;0,55;0,2;-3,13;-7,78;-7,78;4,55;1;73
airbnb/knowledge-repo;v0.6.10;VR;0;0;0;0;4;95,9;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;73
airbnb/knowledge-repo;v0.6.11;VR;0;0;1;1;3;96,0;263;190;0,9;-0,24;-0,99;0,0;0,0;0,0;2;75
airbnb/knowledge-repo;v0.7.0;VR;0;0;1;1;5;96,3;254;174;0,0;0,24;-21,8;-15,09;-15,09;-5,06;6;81
airbnb/knowledge-repo;v0.7.1;VR;0;0;1;0;1;96,3;5;1;0,0;0,0;0,0;0,0;0,0;0,0;0;81
airbnb/knowledge-repo;v0.7.2;VR;0;0;1;1;0;96,3;11;9;-0,36;-0,2;0,0;7,84;7,84;0,75;1;82
airbnb/knowledge-repo;v0.7.3;VR;0;0;1;0;41;96,3;61;52;0,0;0,0;0,0;0,0;0,0;0,0;0;82
airbnb/knowledge-repo;v0.7.4;VR;0;0;1;1;0;96,4;88;71;-0,63;-0,16;12,5;7,1;7,1;0,0;1;83
airbnb/knowledge-repo;v0.7.5;VR;0;0;1;1;49;96,4;24;11;0,0;0,0;1,59;0,0;0,0;0,0;0;83
airbnb/knowledge-repo;v0.7.6;VR;0;0;1;0;20;96,4;63;45;-0,47;0,0;0,0;0,0;0,0;0,0;0;83
airbnb/knowledge-repo;v0.8.0;VR;0;0;1;1;391;96,9;1502;895;3,06;0,36;-12,5;-31,04;-31,04;-32,59;14;97
airbnb/knowledge-repo;v0.8.1;VR;0;0;1;0;185;96,9;29;21;0,0;0,0;0,0;0,0;0,0;0,0;0;97
airbnb/knowledge-repo;v0.8.2;VR;0;0;1;1;0;96,9;125;100;0,0;0,0;0,0;7,0;7,0;23,86;0;97
airbnb/knowledge-repo;v0.8.3;VR;0;0;0;0;1;96,9;-6;-6;0,0;0,0;0,0;0,0;0,0;0,0;0;97
airbnb/knowledge-repo;v0.8.4;VR;0;0;1;1;8;97,1;550;401;-0,36;-0,2;0,0;-5,09;-5,09;-1,67;5;102
airbnb/knowledge-repo;v0.8.5;VR;0;0;1;0;3;97,1;39;32;0,0;0,0;0,0;0,0;0,0;0,0;0;102
airbnb/knowledge-repo;v0.8.6;VR;0;0;1;0;21;97,1;15;12;0,0;0,0;0,0;0,0;0,0;0,0;0;102
airbnb/knowledge-repo;v0.8.7;VR;0;0;1;0;44;97,1;3;3;0,0;0,0;0,0;0,0;0,0;0,0;0;102
airbnb/knowledge-repo;v0.8.8;VR;0;0;1;0;5;97,1;1;-4;0,0;0,0;0,0;0,0;0,0;0,0;0;102
airbnb/knowledge-repo;v0.8.9;VR;0;0;1;1;522;97,1;130;89;1,55;0,55;0,0;-16,67;-16,67;-15,78;2;104
AirtestProject/Airtest;v1.1.2;VR;1;0;0;0;723;0;0;0;0;0;0;0;0;0;0;96
AirtestProject/Airtest;v1.1.3;VR;0;0;1;1;4;80,6;203;92;-0,72;0,0;1,33;0,0;0,0;0,0;2;98
ajenti/ajenti;1.2.7;VR;1;0;0;0;1357;0;0;0;0;0;0;0;0;0;0;198
ajenti/ajenti;1.2.8;VR;0;0;1;0;4;89,8;30;22;0,0;0,0;0,0;0,0;0,0;0,0;-1;197
ajenti/ajenti;1.2.9;VR;0;0;1;0;6;89,8;12;8;0,0;0,0;0,0;0,0;0,0;0,0;0;197
ajenti/ajenti;1.2.10;VR;0;0;1;1;7;89,8;287;45;0,0;0,59;0,0;0,0;0,0;0,0;0;197
ajenti/ajenti;1.2.11;VR;0;0;1;0;10;89,4;70;55;0,0;0,0;0,0;0,0;0,0;0,0;1;198
ajenti/ajenti;1.2.11.2;VR;0;0;1;0;3;89,4;60;49;0,0;0,0;0,0;0,0;0,0;0,0;0;198
ajenti/ajenti;1.2.12;VR;0;0;0;0;4;89,4;-65;-53;0,0;0,0;0,0;0,0;0,0;0,0;0;198
ajenti/ajenti;1.2.13;VR;0;0;1;1;14;88,0;160;117;3,66;1,84;0,0;-57,94;-57,94;-57,94;10;208
ajenti/ajenti;1.2.15;VR;0;0;0;1;14;87,6;-480;-233;-0,44;-5,64;0,0;137,74;137,74;137,74;1;209
ajenti/ajenti;1.2.16;VR;0;0;1;0;11;87,6;92;80;0,0;0,0;0,0;0,0;0,0;0,0;0;209
ajenti/ajenti;1.2.17;VR;0;0;1;0;10;87,6;11;9;0,0;0,0;0,0;0,0;0,0;0,0;0;209
ajenti/ajenti;1.2.18;VR;0;0;1;1;25;86,0;214;144;-2,72;-0,75;0,0;0,0;0,0;0,0;6;215
ajenti/ajenti;1.2.19;VR;0;0;1;1;20;85,3;177;153;-0,2;-0,14;0,0;0,0;0,0;0,0;3;218
ajenti/ajenti;1.2.20;VR;0;0;1;1;4;85,0;42;28;0,2;0,14;0,0;0,0;0,0;0,0;2;220
ajenti/ajenti;1.2.21;VR;0;0;0;1;20;84,7;-22;-20;1,4;0,19;0,0;0,0;0,0;0,0;2;222
ajenti/ajenti;1.2.22;VR;0;0;1;1;95;95,7;4792;3645;-8,21;-12,33;0,0;0,0;0,0;0,0;12;234
albumentations-team/albumentations;v0.1.1;VR;1;0;0;0;112;0;0;0;0;0;0;0;0;0;0;26
albumentations-team/albumentations;0.2.0;VR;0;0;1;1;159;72,7;1957;1467;-11,86;-12,89;34,2;76,28;76,28;23,8;7;33
albumentations-team/albumentations;0.3.0;VR;0;0;1;1;114;75,7;152;552;6,88;8,82;-15,39;-40,98;-40,98;-25,23;4;37
albumentations-team/albumentations;0.4.0;VR;0;0;0;1;110;72,2;-922;-544;-6,53;-15,5;14,64;13,86;13,86;38,95;-1;36
aleju/imgaug;0.2.9;VR;1;0;0;0;1395;0;0;0;0;0;0;0;0;0;0;106
aleju/imgaug;0.3.0;VR;0;0;1;1;142;76,9;8404;3493;2,87;0,19;-7,17;-0,53;-0,53;2,88;15;121
aleju/imgaug;0.4.0;VR;0;0;1;1;135;78,8;18676;5858;3,2;3,16;-20,1;-27,75;-27,75;-17,02;25;146
alexjc/neural-enhance;v0.1;VR;1;0;0;0;27;0;0;0;0;0;0;0;0;0;0;1
alexjc/neural-enhance;v0.2;VR;0;0;1;1;6;100,0;17;16;-6,95;-6,46;7,64;23,62;23,62;14,84;0;1
alexjc/neural-enhance;v0.3;VR;0;0;1;1;10;100,0;60;49;-19,15;-18,45;21,14;77,73;77,73;46,71;0;1
alicevision/meshroom;v2018.1.0;VR;1;0;0;0;1205;0;0;0;0;0;0;0;0;0;0;71
alicevision/meshroom;v2019.1.0;VR;0;0;1;1;203;94,2;793;583;0,0;-0,5;0,0;236,5;236,5;152,37;-2;69
alicevision/meshroom;v2019.2.0;VR;0;0;1;1;167;94,4;425;335;0,0;-0,06;0,0;-41,6;-41,6;-46,85;3;72
allenai/allennlp;v0.2.0;VR;1;0;0;0;116;0;0;0;0;0;0;0;0;0;0;211
allenai/allennlp;v0.2.3;VR;0;0;1;1;89;90,6;9826;5677;-4,98;-5,49;34,62;111,41;111,41;48,57;75;286
allenai/allennlp;v0.3.0;VR;0;0;1;1;9;90,6;219;152;-0,06;-0,04;2,0;1,33;1,33;1,44;1;287
allenai/allennlp;v0.4.0;VR;0;0;1;1;67;91,5;7239;4544;-2,07;-1,56;9,24;20,95;20,95;17,43;41;328
allenai/allennlp;v0.4.1;VR;0;0;1;1;31;91,6;930;594;-0,74;-0,08;0,0;1,51;1,51;0,4;6;334
allenai/allennlp;v0.4.2;VR;0;0;1;1;39;90,5;14631;9155;-1,36;-0,42;0,0;20,63;20,63;10,61;98;432
allenai/allennlp;v0.5.0;VR;0;0;1;1;43;91,1;4526;3025;0,4;0,41;0,98;25,55;25,55;12,25;49;481
allenai/allennlp;v0.4.3;VR;0;0;0;1;-19;90,7;-2940;-2009;-0,07;-0,12;-0,97;-21,73;-21,73;-12,51;-38;443
allenai/allennlp;v0.5.1;VR;0;0;1;1;20;91,1;3089;2109;-0,01;0,12;0,98;27,76;27,76;14,3;40;483
allenai/allennlp;v0.6.0;VR;0;0;1;1;62;91,5;6080;3959;-0,52;-0,97;12,64;21,8;21,8;13,13;24;507
allenai/allennlp;v0.6.1;VR;0;0;1;1;16;91,9;3619;2342;-1,02;-0,78;1,52;10,81;10,81;7,88;24;531
allenai/allennlp;v0.7.0;VR;0;0;1;1;35;92,0;11228;7138;-0,68;-0,15;-1,03;0,23;0,23;5,18;82;613
allenai/allennlp;v0.7.1;VR;0;0;1;1;38;92,0;4978;3275;-0,17;-1,17;8,16;6,49;6,49;6,82;22;635
allenai/allennlp;v0.7.2;VR;0;0;1;1;21;92,1;1910;954;-0,17;-0,46;1,12;5,64;5,64;0,0;12;647
allenai/allennlp;v0.8.0;VR;0;0;1;1;17;92,2;788;492;-0,13;-0,16;2,22;3,6;3,6;5,24;3;650
allenai/allennlp;v0.8.1;VR;0;0;1;1;19;92,2;328;170;-0,11;-0,28;1,18;4,91;4,91;1,64;1;651
allenai/allennlp;v0.8.2;VR;0;0;1;1;42;92,4;6145;3572;-0,79;0,23;3,13;8,53;8,53;1,39;44;695
allenai/allennlp;v0.8.3;VR;0;0;1;1;38;92,1;3033;2085;-0,24;-0,55;0,0;2,38;2,38;1,34;18;713
allenai/allennlp;v0.8.4;VR;0;0;1;1;62;92,3;3293;2080;-0,34;-0,94;0,0;3,7;3,7;2,55;17;730
allenai/allennlp;v0.8.5;VR;0;0;1;1;83;92,5;3892;2310;0,85;1,25;0,0;-4,56;-4,56;-3,54;53;783
allenai/allennlp;v0.9.0;VR;0;0;1;1;35;92,6;3435;2008;0,92;0,71;0,0;-6,88;-6,88;-1,93;36;819
allenai/allennlp;v1.0.0.rc1;VR;0;0;0;1;204;92,9;-47339;-28168;-5,24;-0,07;-8,47;-35,61;-35,61;-24,47;-394;425
allenai/allennlp;v1.0.0.rc2;VR;0;0;1;1;7;93,0;205;156;-0,23;-0,13;-1,67;-0,07;-0,07;-1,13;2;427
allenai/allennlp;v1.0.0rc3;VR;0;0;1;0;4;93,0;33;64;0,12;-0,0;0,0;-0,8;-0,8;0,0;1;428
allenai/allennlp;v1.0.0rc4;VR;0;0;0;1;17;93,4;-1123;-736;-0,53;-1,45;8,8;23,42;23,42;4,51;-21;407
allenai/allennlp;v1.0.0;VR;0;0;1;1;33;92,6;1497;1207;-0,16;0,16;2,13;7,57;7,57;6,46;10;417
allenai/allennlp;v1.0.0rc5;VR;0;0;0;1;-21;93,1;-1079;-909;0,25;-0,47;-2,08;-7,04;-7,04;-7,22;-9;408
allenai/allennlp;v1.0.0rc6;VR;0;0;1;1;16;92,5;502;476;-0,25;0,47;2,13;7,57;7,57;7,79;7;415
altair-viz/altair;v1.2.0;VR;1;0;0;0;415;0;0;0;0;0;0;0;0;0;0;111
altair-viz/altair;v2.1.0;VR;0;1;1;1;576;95,7;21275;7432;13,7;8,19;-100,0;-100,0;-100,0;-100,0;76;187
altair-viz/altair;v2.2.0;VR;0;1;0;0;70;0;0;0;0;0;0;0;0;0;0;196
altair-viz/altair;v3.0.0;VR;0;0;0;0;258;0;0;0;0;0;0;0;0;0;0;226
altair-viz/altair;v3.2.0;VR;0;0;0;0;98;0;0;0;0;0;0;0;0;0;0;236
altair-viz/altair;v3.3.0;VR;0;0;0;0;113;0;0;0;0;0;0;0;0;0;0;242
altair-viz/altair;v4.0.0;VR;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;242
altair-viz/altair;v4.1.0;VR;0;0;0;0;112;0;0;0;0;0;0;0;0;0;0;245
amperser/proselint;0.2.0;VR;1;1;0;0;247;0;0;0;0;0;0;0;0;0;0;119
amperser/proselint;0.3.0;VR;0;1;0;0;12;0;0;0;0;0;0;0;0;0;0;113
amperser/proselint;0.3.2;VR;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;113
amperser/proselint;0.3.3;VR;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;113
amperser/proselint;0.3.4;VR;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;113
amperser/proselint;0.3.5;VR;0;1;0;0;19;0;0;0;0;0;0;0;0;0;0;117
amperser/proselint;0.4.0;VR;0;1;0;0;140;0;0;0;0;0;0;0;0;0;0;122
amperser/proselint;0.4.1;VR;0;1;0;0;10;0;0;0;0;0;0;0;0;0;0;130
amperser/proselint;0.4.2;VR;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;130
amperser/proselint;0.4.3;VR;0;1;0;0;11;0;0;0;0;0;0;0;0;0;0;130
amperser/proselint;0.4.4;VR;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;134
amperser/proselint;0.5.0;VR;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;135
amperser/proselint;0.5.1;VR;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;135
amperser/proselint;0.5.3;VR;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;135
amperser/proselint;0.6.0;VR;0;1;0;0;87;0;0;0;0;0;0;0;0;0;0;141
amperser/proselint;0.6.1;VR;0;1;0;0;17;0;0;0;0;0;0;0;0;0;0;144
amperser/proselint;0.7.0;VR;0;1;0;0;38;0;0;0;0;0;0;0;0;0;0;164
amperser/proselint;v0.1.0;VR;0;1;0;0;11;0;0;0;0;0;0;0;0;0;0;115
amperser/proselint;0.2.1;VR;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;113
amperser/proselint;0.3.1;VR;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;113
amperser/proselint;0.5.2;VR;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;135
amperser/proselint;0.5.4;VR;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;141
amperser/proselint;0.8.0;VR;0;1;0;0;683;0;0;0;0;0;0;0;0;0;0;227
amperser/proselint;v0.8.0;VR;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;227
amperser/proselint;0.9.0;VR;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;227
amperser/proselint;0.10.0;VR;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;227
amperser/proselint;0.10.1;VR;0;1;0;0;10;0;0;0;0;0;0;0;0;0;0;227
amperser/proselint;0.10.2;VR;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;227
amueller/word_cloud;1.2.1;VR;1;0;0;0;1260;0;0;0;0;0;0;0;0;0;0;17
amueller/word_cloud;1.5.0;VR;0;0;1;1;830;100,0;3207;1861;-14,95;-11,83;100,0;552,37;552,37;226,19;5;22
androguard/androguard;v3.1.0-pre;NV;1;0;0;0;1091;0;0;0;0;0;0;0;0;0;0;0
androguard/androguard;v3.1.0-pre.2;NV;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
androguard/androguard;v2.0;NV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
androguard/androguard;v3.1.0-rc1;NV;0;0;0;0;156;0;0;0;0;0;0;0;0;0;0;0
androguard/androguard;v3.1.0-rc2;NV;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0
androguard/androguard;v3.1.0;VR;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;91
androguard/androguard;v3.1.1;VR;0;0;1;1;42;75,3;288;137;0,94;0,73;0,0;0,0;0,0;3,81;2;93
androguard/androguard;v3.1.2;NV;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
androguard/androguard;v3.2.0;VR;0;0;0;1;3;76,7;-237;-174;0,4;-0,28;-10,62;-27,42;-27,42;-10,55;-3;90
androguard/androguard;v.3.2.1;VR;0;0;0;1;79;75,6;-1327;-638;0,38;0,58;-3,0;-2,44;-2,44;-11,1;0;90
androguard/androguard;v3.3.0;VR;0;0;1;1;168;73,7;1014;822;-0,78;-0,76;8,4;16,63;16,63;23,26;5;95
androguard/androguard;v3.3.1;VR;0;0;1;0;1;73,7;25;16;0,0;0,0;0,0;0,0;0,0;0,0;0;95
androguard/androguard;v3.3.2;NV;0;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0
androguard/androguard;v3.3.3;VR;0;0;1;0;3;73,7;123;92;0,0;0,0;0,0;0,0;0,0;0,0;0;95
androguard/androguard;v3.3.4;VR;0;0;1;1;0;73,7;28;24;-0,94;-0,01;0,0;0,0;0,0;0,0;0;95
androguard/androguard;v3.3.5;VR;0;0;1;1;21;73,4;810;172;-0,54;-1,83;-4,9;-12,12;-12,12;4,5;-1;94
androguard/androguard;v3.4.0a1;VR;0;0;1;1;424;75,0;1031;799;-3,92;-4,04;20,07;57,23;57,23;5,51;-6;88
ankitects/anki;2.1.20;VR;1;0;0;0;2633;0;0;0;0;0;0;0;0;0;0;113
ankitects/anki;2.1.15;VR;0;0;0;1;0;92,9;-5488;-3639;-0,17;1,76;0,27;8,94;8,94;26,0;-15;98
ankitects/anki;2.1.21;VR;0;0;1;1;0;91,2;5525;3670;0,17;-1,37;-1,46;-5,93;-5,93;-20,64;15;113
ankitects/anki;2.0.52;NV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ankitects/anki;2.1.22;VR;0;0;1;1;11;91,6;791;669;0,78;2,74;-6,0;-24,73;-24,73;-9,26;6;119
ankitects/anki;2.1.23;VR;0;0;0;0;1;91,6;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;119
ankitects/anki;2.1.24;VR;0;0;1;1;39;91,7;206;1;2,91;1,78;-0,58;-6,03;-6,03;-0,87;2;121
ankitects/anki;2.1.25;VR;0;0;1;0;3;91,7;4;4;0,0;0,0;0,0;0,0;0,0;0,0;0;121
ankitects/anki;2.1.26;VR;0;0;1;0;8;91,7;56;37;0,0;0,0;0,0;0,0;0,0;0,0;0;121
ansible-community/molecule;2.20.1;VR;1;0;0;0;1241;0;0;0;0;0;0;0;0;0;0;213
ansible-community/molecule;2.22rc1;VR;0;0;1;1;55;84,3;2156;1336;-4,35;-0,96;0,0;1,89;1,89;20,0;10;223
ansible-community/molecule;2.22rc2;VR;0;0;1;0;16;84,4;373;308;0,2;0,0;0,0;-1,86;-1,86;0,0;1;224
ansible-community/molecule;2.22rc3;VR;0;0;0;0;0;84,4;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;224
ansible-community/molecule;2.20.2;VR;0;0;0;1;24;83,1;-2524;-1641;4,34;0,97;0,0;0,0;0,0;-16,67;-11;213
ansible-community/molecule;2.22rc4;VR;0;0;1;1;15;84,3;1544;410;-0,16;-0,73;0,0;0,0;0,0;13,14;10;223
ansible-community/molecule;2.22rc5;VR;0;0;1;1;6;84,6;803;560;-3,66;-0,26;0,0;0,0;0,0;-6,07;5;228
ansible-community/molecule;2.22;VR;0;0;1;0;1;84,6;1;0;0,0;0,0;0,0;0,0;0,0;0,0;0;228
ansible-community/molecule;3.0a3;VR;0;0;0;1;21;83,9;-1302;-754;3,32;0,99;0,0;-3,74;-3,74;-5,9;-4;224
ansible-community/molecule;3.0a4;VR;0;0;0;1;60;83,0;-4384;-2992;3,45;3,32;0,0;-25,12;-25,12;-14,82;-30;194
ansible-community/molecule;3.0a5;VR;0;0;0;1;79;81,7;-2352;-1639;2,0;2,24;0,0;-26,69;-26,69;-6,42;-14;180
ansible-community/molecule;3.0a8;VR;0;0;0;1;23;81,0;-2474;-1387;-0,22;1,69;-1,39;-4,86;-4,86;-5,01;-27;153
ansible-community/molecule;3.0a9;VR;0;0;1;1;11;81,2;17;4;-0,38;-0,33;1,41;0,0;0,0;0,0;1;154
ansible-community/molecule;3.0.0;VR;0;0;0;0;3;81,2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;154
ansible-community/molecule;3.0.1;VR;0;0;1;0;0;81,2;22;15;0,0;0,0;0,0;0,0;0,0;0,0;0;154
ansible-community/molecule;3.0.2;VR;0;0;1;0;3;81,2;21;6;0,0;0,0;0,0;0,0;0,0;0,0;0;154
ansible-community/molecule;3.0.3;NV;0;0;0;0;45;0;0;0;0;0;0;0;0;0;0;0
ansible-community/molecule;3.0.4;VR;0;0;1;1;21;81,1;297;175;0,97;0,05;-5,8;0,0;0,0;-24,61;5;159
ansible-community/molecule;3.0.2.1;VR;0;0;0;1;2;81,2;-297;-175;-0,96;-0,05;6,15;0,0;0,0;32,64;-5;154
apachecn/AiLearning;v1.0;VR;1;0;0;0;62;0;0;0;0;0;0;0;0;0;0;31
apachecn/AiLearning;v2.0;VR;0;0;1;1;164;43,6;1124;434;7,92;2,27;7,52;-15,99;-15,99;-10,8;24;55
apprenticeharper/DeDRM_tools;v6.2.0;VR;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125
apprenticeharper/DeDRM_tools;v6.1.0;VR;0;0;0;1;0;18,7;-1098;-778;7,89;6,72;16,62;93,66;93,66;28,27;-18;107
apprenticeharper/DeDRM_tools;v6.0.9;VR;0;0;0;0;0;18,7;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;107
apprenticeharper/DeDRM_tools;v6.0.8;VR;0;0;0;0;0;18,9;0;0;0,0;0,0;0,0;0,0;0,0;0,0;-1;106
apprenticeharper/DeDRM_tools;v6.0.7;VR;0;0;0;0;0;19,8;0;0;0,0;0,0;0,0;0,0;0,0;0,0;-5;101
apprenticeharper/DeDRM_tools;v6.0.5;VR;0;0;0;0;0;19,8;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;101
apprenticeharper/DeDRM_tools;v6.0.4;VR;0;0;0;0;0;20,0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;-1;100
apprenticeharper/DeDRM_tools;v6.0.3;VR;0;0;0;0;0;20,0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;100
apprenticeharper/DeDRM_tools;v6.0.2;VR;0;0;0;0;1;20,0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;100
apprenticeharper/DeDRM_tools;v6.0.1;VR;0;0;0;1;0;19,6;-148;-108;3,0;3,0;9,97;38,1;38,1;5,44;-3;97
apprenticeharper/DeDRM_tools;v6.0.0;VR;0;0;1;1;0;21,8;1352;905;-10,01;-9,02;55,61;46,71;46,71;0,0;4;101
apprenticeharper/DeDRM_tools;v5.6.2;VR;0;0;1;1;0;27,4;2934;2019;-10,91;-7,42;35,74;31,84;31,84;0,0;5;106
apprenticeharper/DeDRM_tools;v5.6.1;VR;0;0;1;0;0;27,4;4;8;0,0;0,0;0,0;0,0;0,0;0,0;0;106
apprenticeharper/DeDRM_tools;v5.6;VR;0;0;0;0;0;27,4;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;106
apprenticeharper/DeDRM_tools;v5.5.3;VR;0;0;0;1;0;26,2;-92;-68;-11,47;-13,32;0,0;0,0;0,0;28,54;1;107
apprenticeharper/DeDRM_tools;v5.5.2;VR;0;0;0;0;0;26,2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;107
apprenticeharper/DeDRM_tools;v5.5.1;VR;0;0;0;0;0;26,2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;107
apprenticeharper/DeDRM_tools;v5.5;VR;0;0;0;0;0;26,2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;107
apprenticeharper/DeDRM_tools;v5.4;VR;0;0;1;1;0;30,5;2142;1559;19,31;15,99;-64,93;-76,83;-76,83;-30,23;34;141
apprenticeharper/DeDRM_tools;v5.3.1;VR;0;0;1;1;0;34,3;646;474;0,0;0,0;-6,25;-47,02;-47,02;-43,49;-7;134
apprenticeharper/DeDRM_tools;v5.4.1;VR;0;0;1;1;0;33,8;26;-53;0,0;0,0;0,09;44,38;44,38;38,48;8;142
apprenticeharper/DeDRM_tools;v5.3;VR;0;0;0;1;0;34,3;-26;53;0,0;0,0;-0,09;-30,74;-30,74;-27,79;-8;134
apprenticeharper/DeDRM_tools;v5.2;VR;0;0;0;0;0;34,3;-45;-39;0,0;0,0;0,0;0,0;0,0;0,0;0;134
apprenticeharper/DeDRM_tools;v5.1;VR;0;0;0;0;0;30,4;-2016;-1308;0,0;0,0;0,0;0,0;0,0;0,0;-9;125
apprenticeharper/DeDRM_tools;v5.0;VR;0;0;1;1;0;31,4;310;153;0,0;0,0;118,95;714,51;714,51;97,31;-7;118
apprenticeharper/DeDRM_tools;v4.8;VR;0;0;0;1;0;33,9;-145;75;0,0;0,0;57,57;0,0;0,0;0,0;-9;109
apprenticeharper/DeDRM_tools;v4.7;VR;0;0;0;1;0;33,9;-396;-324;0,0;0,0;-15,8;0,0;0,0;0,0;0;109
apprenticeharper/DeDRM_tools;v4.6;VR;0;0;0;0;0;33,9;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;109
apprenticeharper/DeDRM_tools;v4.5;VR;0;0;0;0;0;33,9;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;109
apprenticeharper/DeDRM_tools;v4.0;VR;0;0;0;0;0;33,9;-824;-788;0,0;0,0;0,0;0,0;0,0;0,0;0;109
apprenticeharper/DeDRM_tools;v3.8;VR;0;0;0;1;0;34,8;-1168;-533;0,0;0,0;-66,95;-89,48;-89,48;-54,76;3;112
apprenticeharper/DeDRM_tools;v3.7;VR;0;0;0;0;0;31,2;-828;-648;0,0;0,0;0,0;0,0;0,0;0,0;0;112
apprenticeharper/DeDRM_tools;v3.6;VR;0;0;0;0;0;31,2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;112
apprenticeharper/DeDRM_tools;v3.5;VR;0;0;0;0;0;31,2;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;112
apprenticeharper/DeDRM_tools;v3.4;VR;0;0;0;0;0;31,0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;1;113
apprenticeharper/DeDRM_tools;v3.2;VR;0;0;0;0;0;31,5;0;0;0,0;0,0;0,0;0,0;0,0;0,0;-2;111
apprenticeharper/DeDRM_tools;v3.1;VR;0;0;0;0;0;32,5;-853;-718;0,0;0,0;0,0;0,0;0,0;0,0;-28;83
apprenticeharper/DeDRM_tools;v3.0;VR;0;0;0;1;0;32,5;-10;-15;0,73;0,73;0,0;0,0;0,0;0,0;0;83
apprenticeharper/DeDRM_tools;v3.3;VR;0;0;1;1;0;30,7;863;733;-0,72;-0,72;0,0;0,0;0,0;0,0;31;114
apprenticeharper/DeDRM_tools;v2.3;VR;0;0;1;1;0;47,4;290;-652;18,1;18,1;-33,33;-65,47;-65,47;-36,89;-19;95
apprenticeharper/DeDRM_tools;v2.4;VR;0;0;0;0;0;47,4;-4;-3;0,0;0,0;0,0;0,0;0,0;0,0;0;95
apprenticeharper/DeDRM_tools;v2.2;VR;0;0;0;1;0;48,8;-345;-246;3,96;1,21;-9,38;-0,5;-0,5;0,0;-9;86
apprenticeharper/DeDRM_tools;v2.1;VR;0;0;0;1;0;48,1;-199;-266;4,46;3,37;-10,34;-0,5;-0,5;0,0;-5;81
apprenticeharper/DeDRM_tools;v2.0;VR;0;0;0;1;0;48,5;-990;-715;6,55;5,94;0,0;0,0;0,0;0,0;-13;68
apprenticeharper/DeDRM_tools;v1.8;VR;0;0;0;1;0;28,6;-2215;-1056;-21,19;-17,72;53,85;105,69;105,69;29,22;-40;28
apprenticeharper/DeDRM_tools;v1.6;VR;0;0;0;0;0;28,6;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;28
apprenticeharper/DeDRM_tools;v1.5;VR;0;0;0;0;0;29,6;0;0;0,0;0,0;0,0;0,0;0,0;0,0;-1;27
